raceId,year,driverId,constructorId,finish_points,grid,position,racer_name,constructor_name,qual_points,teammate_points
985,2017,826,5,1.0,11,10.0,Daniil Kvyat,Toro Rosso,0,1.0
985,2017,840,3,0.0,15,11.0,Lance Stroll,Williams,0,0.0
985,2017,838,1,0.0,20,12.0,Stoffel Vandoorne,McLaren,0,1.0
985,2017,843,5,0.0,19,13.0,Brendon Hartley,Toro Rosso,0,0.0
985,2017,154,210,0.0,12,14.0,Romain Grosjean,Haas F1 Team,0,1.0
985,2017,828,15,0.0,13,15.0,Marcus Ericsson,Sauber,0,0.0
985,2017,825,210,0.0,17,16.0,Kevin Magnussen,Haas F1 Team,0,0.0
985,2017,4,1,0.0,8,,Fernando Alonso,McLaren,4,0.0
985,2017,817,9,0.0,4,,Daniel Ricciardo,Red Bull,12,0.0
985,2017,836,15,0.0,14,,Pascal Wehrlein,Sauber,0,1.0
985,2017,807,4,0.0,18,,Nico Hülkenberg,Renault,0,0.0
986,2017,830,9,25.0,2,1.0,Max Verstappen,Red Bull,18,1.0
986,2017,822,131,18.0,4,2.0,Valtteri Bottas,Mercedes,12,1.0
986,2017,8,6,15.0,5,3.0,Kimi Räikkönen,Ferrari,10,1.0
986,2017,20,6,12.0,1,4.0,Sebastian Vettel,Ferrari,25,0.0
986,2017,839,10,10.0,6,5.0,Esteban Ocon,Force India,8,1.0
986,2017,840,3,8.0,11,6.0,Lance Stroll,Williams,0,1.0
986,2017,815,10,6.0,9,7.0,Sergio Pérez,Force India,2,0.0
986,2017,825,210,4.0,14,8.0,Kevin Magnussen,Haas F1 Team,0,1.0
986,2017,1,131,2.0,3,9.0,Lewis Hamilton,Mercedes,15,0.0
986,2017,4,1,1.0,18,10.0,Fernando Alonso,McLaren,0,1.0
986,2017,13,3,0.0,10,11.0,Felipe Massa,Williams,1,0.0
986,2017,838,1,0.0,19,12.0,Stoffel Vandoorne,McLaren,0,0.0
986,2017,842,5,0.0,20,13.0,Pierre Gasly,Toro Rosso,0,0.0
986,2017,836,15,0.0,13,14.0,Pascal Wehrlein,Sauber,0,1.0
986,2017,154,210,0.0,15,15.0,Romain Grosjean,Haas F1 Team,0,0.0
986,2017,832,4,0.0,8,,Carlos Sainz,Renault,4,1.0
986,2017,828,15,0.0,12,,Marcus Ericsson,Sauber,0,0.0
986,2017,843,5,0.0,17,,Brendon Hartley,Toro Rosso,0,1.0
986,2017,807,4,0.0,7,,Nico Hülkenberg,Renault,6,0.0
986,2017,817,9,0.0,16,,Daniel Ricciardo,Red Bull,0,0.0
987,2017,20,6,25.0,2,1.0,Sebastian Vettel,Ferrari,18,1.0
987,2017,822,131,18.0,1,2.0,Valtteri Bottas,Mercedes,25,1.0
987,2017,8,6,15.0,3,3.0,Kimi Räikkönen,Ferrari,15,0.0
987,2017,1,131,12.0,20,4.0,Lewis Hamilton,Mercedes,0,0.0
987,2017,830,9,10.0,4,5.0,Max Verstappen,Red Bull,12,1.0
987,2017,817,9,8.0,14,6.0,Daniel Ricciardo,Red Bull,0,0.0
987,2017,13,3,6.0,9,7.0,Felipe Massa,Williams,2,1.0
987,2017,4,1,4.0,6,8.0,Fernando Alonso,McLaren,8,0.0
987,2017,815,10,2.0,5,9.0,Sergio Pérez,Force India,10,0.0
987,2017,807,4,1.0,7,10.0,Nico Hülkenberg,Renault,6,1.0
987,2017,832,4,0.0,8,11.0,Carlos Sainz,Renault,4,0.0
987,2017,842,5,0.0,19,12.0,Pierre Gasly,Toro Rosso,0,0.0
987,2017,828,15,0.0,17,13.0,Marcus Ericsson,Sauber,0,1.0
987,2017,836,15,0.0,15,14.0,Pascal Wehrlein,Sauber,0,0.0
987,2017,154,210,0.0,11,15.0,Romain Grosjean,Haas F1 Team,0,0.0
987,2017,840,3,0.0,16,16.0,Lance Stroll,Williams,0,0.0
987,2017,843,5,0.0,18,,Brendon Hartley,Toro Rosso,0,1.0
987,2017,839,10,0.0,10,,Esteban Ocon,Force India,1,1.0
987,2017,838,1,0.0,12,,Stoffel Vandoorne,McLaren,0,1.0
987,2017,825,210,0.0,13,,Kevin Magnussen,Haas F1 Team,0,1.0
988,2017,822,131,25.0,1,1.0,Valtteri Bottas,Mercedes,25,1.0
988,2017,1,131,18.0,2,2.0,Lewis Hamilton,Mercedes,18,0.0
988,2017,20,6,15.0,3,3.0,Sebastian Vettel,Ferrari,15,1.0
988,2017,8,6,12.0,5,4.0,Kimi Räikkönen,Ferrari,10,0.0
988,2017,830,9,10.0,6,5.0,Max Verstappen,Red Bull,8,1.0
988,2017,807,4,8.0,7,6.0,Nico Hülkenberg,Renault,6,0.0
988,2017,815,10,6.0,8,7.0,Sergio Pérez,Force India,4,1.0
988,2017,839,10,4.0,9,8.0,Esteban Ocon,Force India,2,0.0
988,2017,4,1,2.0,11,9.0,Fernando Alonso,McLaren,0,1.0
988,2017,13,3,1.0,10,10.0,Felipe Massa,Williams,1,1.0
988,2017,154,210,0.0,16,11.0,Romain Grosjean,Haas F1 Team,0,1.0
988,2017,838,1,0.0,13,12.0,Stoffel Vandoorne,McLaren,0,0.0
988,2017,825,210,0.0,14,13.0,Kevin Magnussen,Haas F1 Team,0,0.0
988,2017,836,15,0.0,18,14.0,Pascal Wehrlein,Sauber,0,1.0
988,2017,843,5,0.0,20,15.0,Brendon Hartley,Toro Rosso,0,1.0
988,2017,842,5,0.0,17,16.0,Pierre Gasly,Toro Rosso,0,0.0
988,2017,828,15,0.0,19,17.0,Marcus Ericsson,Sauber,0,0.0
988,2017,840,3,0.0,15,18.0,Lance Stroll,Williams,0,0.0
988,2017,832,4,0.0,12,,Carlos Sainz,Renault,0,1.0
988,2017,817,9,0.0,4,,Daniel Ricciardo,Red Bull,12,0.0
989,2018,20,6,25.0,3,1.0,Sebastian Vettel,Ferrari,15,1.0
989,2018,1,131,18.0,1,2.0,Lewis Hamilton,Mercedes,25,1.0
989,2018,8,6,15.0,2,3.0,Kimi Räikkönen,Ferrari,18,0.0
989,2018,817,9,12.0,8,4.0,Daniel Ricciardo,Red Bull,4,1.0
989,2018,4,1,10.0,10,5.0,Fernando Alonso,McLaren,1,1.0
989,2018,830,9,8.0,4,6.0,Max Verstappen,Red Bull,12,0.0
989,2018,807,4,6.0,7,7.0,Nico Hülkenberg,Renault,6,1.0
989,2018,822,131,4.0,15,8.0,Valtteri Bottas,Mercedes,0,0.0
989,2018,838,1,2.0,11,9.0,Stoffel Vandoorne,McLaren,0,0.0
989,2018,832,4,1.0,9,10.0,Carlos Sainz,Renault,2,0.0
989,2018,815,10,0.0,12,11.0,Sergio Pérez,Force India,0,1.0
989,2018,839,10,0.0,14,12.0,Esteban Ocon,Force India,0,0.0
989,2018,844,15,0.0,18,13.0,Charles Leclerc,Sauber,0,1.0
989,2018,840,3,0.0,13,14.0,Lance Stroll,Williams,0,0.0
989,2018,843,5,0.0,16,15.0,Brendon Hartley,Toro Rosso,0,1.0
989,2018,154,210,0.0,6,,Romain Grosjean,Haas F1 Team,8,0.0
989,2018,825,210,0.0,5,,Kevin Magnussen,Haas F1 Team,10,1.0
989,2018,842,5,0.0,20,,Pierre Gasly,Toro Rosso,0,0.0
989,2018,828,15,0.0,17,,Marcus Ericsson,Sauber,0,0.0
989,2018,845,3,0.0,19,,Sergey Sirotkin,Williams,0,1.0
990,2018,20,6,25.0,1,1.0,Sebastian Vettel,Ferrari,25,1.0
990,2018,822,131,18.0,3,2.0,Valtteri Bottas,Mercedes,15,1.0
990,2018,1,131,15.0,9,3.0,Lewis Hamilton,Mercedes,2,0.0
990,2018,842,5,12.0,5,4.0,Pierre Gasly,Toro Rosso,10,1.0
990,2018,825,210,10.0,6,5.0,Kevin Magnussen,Haas F1 Team,8,1.0
990,2018,807,4,8.0,7,6.0,Nico Hülkenberg,Renault,6,1.0
990,2018,4,1,6.0,13,7.0,Fernando Alonso,McLaren,0,1.0
990,2018,838,1,4.0,14,8.0,Stoffel Vandoorne,McLaren,0,0.0
990,2018,828,15,2.0,17,9.0,Marcus Ericsson,Sauber,0,1.0
990,2018,839,10,1.0,8,10.0,Esteban Ocon,Force India,4,1.0
990,2018,832,4,0.0,10,11.0,Carlos Sainz,Renault,1,0.0
990,2018,844,15,0.0,19,12.0,Charles Leclerc,Sauber,0,0.0
990,2018,154,210,0.0,16,13.0,Romain Grosjean,Haas F1 Team,0,0.0
990,2018,840,3,0.0,20,14.0,Lance Stroll,Williams,0,1.0
990,2018,845,3,0.0,18,15.0,Sergey Sirotkin,Williams,0,0.0
990,2018,815,10,0.0,12,16.0,Sergio Pérez,Force India,0,0.0
990,2018,843,5,0.0,11,17.0,Brendon Hartley,Toro Rosso,0,0.0
990,2018,8,6,0.0,2,,Kimi Räikkönen,Ferrari,18,0.0
990,2018,830,9,0.0,15,,Max Verstappen,Red Bull,0,1.0
990,2018,817,9,0.0,4,,Daniel Ricciardo,Red Bull,12,0.0
991,2018,817,9,25.0,6,1.0,Daniel Ricciardo,Red Bull,8,1.0
991,2018,822,131,18.0,3,2.0,Valtteri Bottas,Mercedes,15,1.0
991,2018,8,6,15.0,2,3.0,Kimi Räikkönen,Ferrari,18,1.0
991,2018,1,131,12.0,4,4.0,Lewis Hamilton,Mercedes,12,0.0
991,2018,830,9,10.0,5,5.0,Max Verstappen,Red Bull,10,0.0
991,2018,807,4,8.0,7,6.0,Nico Hülkenberg,Renault,6,1.0
991,2018,4,1,6.0,13,7.0,Fernando Alonso,McLaren,0,1.0
991,2018,20,6,4.0,1,8.0,Sebastian Vettel,Ferrari,25,0.0
991,2018,832,4,2.0,9,9.0,Carlos Sainz,Renault,2,0.0
991,2018,825,210,1.0,11,10.0,Kevin Magnussen,Haas F1 Team,0,1.0
991,2018,839,10,0.0,12,11.0,Esteban Ocon,Force India,0,1.0
991,2018,815,10,0.0,8,12.0,Sergio Pérez,Force India,4,0.0
991,2018,838,1,0.0,14,13.0,Stoffel Vandoorne,McLaren,0,0.0
991,2018,840,3,0.0,18,14.0,Lance Stroll,Williams,0,1.0
991,2018,845,3,0.0,16,15.0,Sergey Sirotkin,Williams,0,0.0
991,2018,828,15,0.0,20,16.0,Marcus Ericsson,Sauber,0,1.0
991,2018,154,210,0.0,10,17.0,Romain Grosjean,Haas F1 Team,1,0.0
991,2018,842,5,0.0,17,18.0,Pierre Gasly,Toro Rosso,0,1.0
991,2018,844,15,0.0,19,19.0,Charles Leclerc,Sauber,0,0.0
991,2018,843,5,0.0,15,20.0,Brendon Hartley,Toro Rosso,0,0.0
992,2018,1,131,25.0,2,1.0,Lewis Hamilton,Mercedes,18,0.0
992,2018,8,6,18.0,6,2.0,Kimi Räikkönen,Ferrari,8,1.0
992,2018,815,10,15.0,8,3.0,Sergio Pérez,Force India,4,0.0
992,2018,20,6,12.0,1,4.0,Sebastian Vettel,Ferrari,25,0.0
992,2018,832,4,10.0,9,5.0,Carlos Sainz,Renault,2,1.0
992,2018,844,15,8.0,13,6.0,Charles Leclerc,Sauber,0,1.0
992,2018,4,1,6.0,12,7.0,Fernando Alonso,McLaren,0,1.0
992,2018,840,3,4.0,10,8.0,Lance Stroll,Williams,1,0.0
992,2018,838,1,2.0,16,9.0,Stoffel Vandoorne,McLaren,0,0.0
992,2018,843,5,1.0,19,10.0,Brendon Hartley,Toro Rosso,0,1.0
992,2018,828,15,0.0,18,11.0,Marcus Ericsson,Sauber,0,0.0
992,2018,842,5,0.0,17,12.0,Pierre Gasly,Toro Rosso,0,0.0
992,2018,825,210,0.0,15,13.0,Kevin Magnussen,Haas F1 Team,0,1.0
992,2018,822,131,0.0,3,,Valtteri Bottas,Mercedes,15,1.0
992,2018,154,210,0.0,20,,Romain Grosjean,Haas F1 Team,0,0.0
992,2018,830,9,0.0,5,,Max Verstappen,Red Bull,10,1.0
992,2018,817,9,0.0,4,,Daniel Ricciardo,Red Bull,12,0.0
992,2018,807,4,0.0,14,,Nico Hülkenberg,Renault,0,0.0
992,2018,839,10,0.0,7,,Esteban Ocon,Force India,6,1.0
992,2018,845,3,0.0,11,,Sergey Sirotkin,Williams,0,1.0
993,2018,1,131,25.0,1,1.0,Lewis Hamilton,Mercedes,25,1.0
993,2018,822,131,18.0,2,2.0,Valtteri Bottas,Mercedes,18,0.0
993,2018,830,9,15.0,5,3.0,Max Verstappen,Red Bull,10,1.0
993,2018,20,6,12.0,3,4.0,Sebastian Vettel,Ferrari,15,1.0
993,2018,817,9,10.0,6,5.0,Daniel Ricciardo,Red Bull,8,0.0
993,2018,825,210,8.0,7,6.0,Kevin Magnussen,Haas F1 Team,6,1.0
993,2018,832,4,6.0,9,7.0,Carlos Sainz,Renault,2,1.0
993,2018,4,1,4.0,8,8.0,Fernando Alonso,McLaren,4,0.0
993,2018,815,10,2.0,15,9.0,Sergio Pérez,Force India,0,0.0
993,2018,844,15,1.0,14,10.0,Charles Leclerc,Sauber,0,1.0
993,2018,840,3,0.0,18,11.0,Lance Stroll,Williams,0,1.0
993,2018,843,5,0.0,20,12.0,Brendon Hartley,Toro Rosso,0,1.0
993,2018,828,15,0.0,17,13.0,Marcus Ericsson,Sauber,0,0.0
993,2018,845,3,0.0,19,14.0,Sergey Sirotkin,Williams,0,0.0
993,2018,838,1,0.0,11,,Stoffel Vandoorne,McLaren,0,1.0
993,2018,839,10,0.0,13,,Esteban Ocon,Force India,0,1.0
993,2018,8,6,0.0,4,,Kimi Räikkönen,Ferrari,12,0.0
993,2018,154,210,0.0,10,,Romain Grosjean,Haas F1 Team,1,0.0
993,2018,842,5,0.0,12,,Pierre Gasly,Toro Rosso,0,0.0
993,2018,807,4,0.0,16,,Nico Hülkenberg,Renault,0,0.0
994,2018,817,9,25.0,1,1.0,Daniel Ricciardo,Red Bull,25,1.0
994,2018,20,6,18.0,2,2.0,Sebastian Vettel,Ferrari,18,1.0
994,2018,1,131,15.0,3,3.0,Lewis Hamilton,Mercedes,15,1.0
994,2018,8,6,12.0,4,4.0,Kimi Räikkönen,Ferrari,12,0.0
994,2018,822,131,10.0,5,5.0,Valtteri Bottas,Mercedes,10,0.0
994,2018,839,10,8.0,6,6.0,Esteban Ocon,Force India,8,1.0
994,2018,842,5,6.0,10,7.0,Pierre Gasly,Toro Rosso,1,0.0
994,2018,807,4,4.0,11,8.0,Nico Hülkenberg,Renault,0,1.0
994,2018,830,9,2.0,20,9.0,Max Verstappen,Red Bull,0,0.0
994,2018,832,4,1.0,8,10.0,Carlos Sainz,Renault,4,0.0
994,2018,828,15,0.0,16,11.0,Marcus Ericsson,Sauber,0,0.0
994,2018,815,10,0.0,9,12.0,Sergio Pérez,Force India,2,0.0
994,2018,825,210,0.0,19,13.0,Kevin Magnussen,Haas F1 Team,0,1.0
994,2018,838,1,0.0,12,14.0,Stoffel Vandoorne,McLaren,0,1.0
994,2018,154,210,0.0,18,15.0,Romain Grosjean,Haas F1 Team,0,0.0
994,2018,845,3,0.0,13,16.0,Sergey Sirotkin,Williams,0,1.0
994,2018,840,3,0.0,17,17.0,Lance Stroll,Williams,0,0.0
994,2018,844,15,0.0,14,,Charles Leclerc,Sauber,0,1.0
994,2018,843,5,0.0,15,,Brendon Hartley,Toro Rosso,0,1.0
994,2018,4,1,0.0,7,,Fernando Alonso,McLaren,6,0.0
995,2018,20,6,25.0,1,1.0,Sebastian Vettel,Ferrari,25,1.0
995,2018,822,131,18.0,2,2.0,Valtteri Bottas,Mercedes,18,1.0
995,2018,830,9,15.0,3,3.0,Max Verstappen,Red Bull,15,1.0
995,2018,817,9,12.0,6,4.0,Daniel Ricciardo,Red Bull,8,0.0
995,2018,1,131,10.0,4,5.0,Lewis Hamilton,Mercedes,12,0.0
995,2018,8,6,8.0,5,6.0,Kimi Räikkönen,Ferrari,10,0.0
995,2018,807,4,6.0,7,7.0,Nico Hülkenberg,Renault,6,1.0
995,2018,832,4,4.0,9,8.0,Carlos Sainz,Renault,2,0.0
995,2018,839,10,2.0,8,9.0,Esteban Ocon,Force India,4,1.0
995,2018,844,15,1.0,13,10.0,Charles Leclerc,Sauber,0,1.0
995,2018,842,5,0.0,16,11.0,Pierre Gasly,Toro Rosso,0,0.0
995,2018,154,210,0.0,20,12.0,Romain Grosjean,Haas F1 Team,0,1.0
995,2018,825,210,0.0,11,13.0,Kevin Magnussen,Haas F1 Team,0,0.0
995,2018,815,10,0.0,10,14.0,Sergio Pérez,Force India,1,0.0
995,2018,828,15,0.0,19,15.0,Marcus Ericsson,Sauber,0,0.0
995,2018,838,1,0.0,15,16.0,Stoffel Vandoorne,McLaren,0,1.0
995,2018,845,3,0.0,18,17.0,Sergey Sirotkin,Williams,0,1.0
995,2018,4,1,0.0,14,,Fernando Alonso,McLaren,0,0.0
995,2018,843,5,0.0,12,,Brendon Hartley,Toro Rosso,0,1.0
995,2018,840,3,0.0,17,,Lance Stroll,Williams,0,0.0
996,2018,1,131,25.0,1,1.0,Lewis Hamilton,Mercedes,25,1.0
996,2018,830,9,18.0,4,2.0,Max Verstappen,Red Bull,12,1.0
996,2018,8,6,15.0,6,3.0,Kimi Räikkönen,Ferrari,8,1.0
996,2018,817,9,12.0,5,4.0,Daniel Ricciardo,Red Bull,10,0.0
996,2018,20,6,10.0,3,5.0,Sebastian Vettel,Ferrari,15,0.0
996,2018,825,210,8.0,9,6.0,Kevin Magnussen,Haas F1 Team,2,1.0
996,2018,822,131,6.0,2,7.0,Valtteri Bottas,Mercedes,18,0.0
996,2018,832,4,4.0,7,8.0,Carlos Sainz,Renault,6,1.0
996,2018,807,4,2.0,12,9.0,Nico Hülkenberg,Renault,0,0.0
996,2018,844,15,1.0,8,10.0,Charles Leclerc,Sauber,4,1.0
996,2018,154,210,0.0,10,11.0,Romain Grosjean,Haas F1 Team,1,0.0
996,2018,838,1,0.0,17,12.0,Stoffel Vandoorne,McLaren,0,1.0
996,2018,828,15,0.0,15,13.0,Marcus Ericsson,Sauber,0,0.0
996,2018,843,5,0.0,20,14.0,Brendon Hartley,Toro Rosso,0,1.0
996,2018,845,3,0.0,18,15.0,Sergey Sirotkin,Williams,0,1.0
996,2018,4,1,0.0,16,16.0,Fernando Alonso,McLaren,0,0.0
996,2018,840,3,0.0,19,17.0,Lance Stroll,Williams,0,0.0
996,2018,815,10,0.0,13,,Sergio Pérez,Force India,0,0.0
996,2018,839,10,0.0,11,,Esteban Ocon,Force India,0,1.0
996,2018,842,5,0.0,14,,Pierre Gasly,Toro Rosso,0,0.0
997,2018,830,9,25.0,4,1.0,Max Verstappen,Red Bull,12,1.0
997,2018,8,6,18.0,3,2.0,Kimi Räikkönen,Ferrari,15,1.0
997,2018,20,6,15.0,6,3.0,Sebastian Vettel,Ferrari,8,0.0
997,2018,154,210,12.0,5,4.0,Romain Grosjean,Haas F1 Team,10,1.0
997,2018,825,210,10.0,8,5.0,Kevin Magnussen,Haas F1 Team,4,0.0
997,2018,839,10,8.0,11,6.0,Esteban Ocon,Force India,0,1.0
997,2018,815,10,6.0,16,7.0,Sergio Pérez,Force India,0,0.0
997,2018,4,1,4.0,13,8.0,Fernando Alonso,McLaren,0,1.0
997,2018,844,15,2.0,18,9.0,Charles Leclerc,Sauber,0,1.0
997,2018,828,15,1.0,20,10.0,Marcus Ericsson,Sauber,0,0.0
997,2018,842,5,0.0,12,11.0,Pierre Gasly,Toro Rosso,0,0.0
997,2018,832,4,0.0,9,12.0,Carlos Sainz,Renault,2,1.0
997,2018,845,3,0.0,17,13.0,Sergey Sirotkin,Williams,0,1.0
997,2018,840,3,0.0,14,14.0,Lance Stroll,Williams,0,0.0
997,2018,838,1,0.0,15,15.0,Stoffel Vandoorne,McLaren,0,0.0
997,2018,1,131,0.0,2,,Lewis Hamilton,Mercedes,18,0.0
997,2018,843,5,0.0,19,,Brendon Hartley,Toro Rosso,0,1.0
997,2018,817,9,0.0,7,,Daniel Ricciardo,Red Bull,6,0.0
997,2018,822,131,0.0,1,,Valtteri Bottas,Mercedes,25,1.0
997,2018,807,4,0.0,10,,Nico Hülkenberg,Renault,1,0.0
998,2018,20,6,25.0,2,1.0,Sebastian Vettel,Ferrari,18,1.0
998,2018,1,131,18.0,1,2.0,Lewis Hamilton,Mercedes,25,1.0
998,2018,8,6,15.0,3,3.0,Kimi Räikkönen,Ferrari,15,0.0
998,2018,822,131,12.0,4,4.0,Valtteri Bottas,Mercedes,12,0.0
998,2018,817,9,10.0,6,5.0,Daniel Ricciardo,Red Bull,8,0.0
998,2018,807,4,8.0,11,6.0,Nico Hülkenberg,Renault,0,0.0
998,2018,839,10,6.0,10,7.0,Esteban Ocon,Force India,1,1.0
998,2018,4,1,4.0,13,8.0,Fernando Alonso,McLaren,0,1.0
998,2018,825,210,2.0,7,9.0,Kevin Magnussen,Haas F1 Team,6,1.0
998,2018,815,10,1.0,12,10.0,Sergio Pérez,Force India,0,0.0
998,2018,838,1,0.0,17,11.0,Stoffel Vandoorne,McLaren,0,0.0
998,2018,840,3,0.0,19,12.0,Lance Stroll,Williams,0,1.0
998,2018,842,5,0.0,14,13.0,Pierre Gasly,Toro Rosso,0,0.0
998,2018,845,3,0.0,18,14.0,Sergey Sirotkin,Williams,0,0.0
998,2018,843,5,0.0,0,,Brendon Hartley,Toro Rosso,0,1.0
998,2018,830,9,0.0,5,,Max Verstappen,Red Bull,10,1.0
998,2018,154,210,0.0,8,,Romain Grosjean,Haas F1 Team,4,0.0
998,2018,832,4,0.0,16,,Carlos Sainz,Renault,0,1.0
998,2018,828,15,0.0,15,,Marcus Ericsson,Sauber,0,0.0
998,2018,844,15,0.0,9,,Charles Leclerc,Sauber,2,1.0
999,2018,1,131,25.0,14,1.0,Lewis Hamilton,Mercedes,0,1.0
999,2018,822,131,18.0,2,2.0,Valtteri Bottas,Mercedes,18,0.0
999,2018,8,6,15.0,3,3.0,Kimi Räikkönen,Ferrari,15,0.0
999,2018,830,9,12.0,4,4.0,Max Verstappen,Red Bull,12,1.0
999,2018,807,4,10.0,7,5.0,Nico Hülkenberg,Renault,6,1.0
999,2018,154,210,8.0,6,6.0,Romain Grosjean,Haas F1 Team,8,1.0
999,2018,815,10,6.0,10,7.0,Sergio Pérez,Force India,1,1.0
999,2018,839,10,4.0,15,8.0,Esteban Ocon,Force India,0,0.0
999,2018,828,15,2.0,13,9.0,Marcus Ericsson,Sauber,0,1.0
999,2018,843,5,1.0,17,10.0,Brendon Hartley,Toro Rosso,0,1.0
999,2018,825,210,0.0,5,11.0,Kevin Magnussen,Haas F1 Team,10,0.0
999,2018,832,4,0.0,8,12.0,Carlos Sainz,Renault,4,0.0
999,2018,838,1,0.0,19,13.0,Stoffel Vandoorne,McLaren,0,1.0
999,2018,842,5,0.0,16,14.0,Pierre Gasly,Toro Rosso,0,0.0
999,2018,844,15,0.0,9,15.0,Charles Leclerc,Sauber,2,0.0
999,2018,4,1,0.0,11,16.0,Fernando Alonso,McLaren,0,0.0
999,2018,840,3,0.0,18,,Lance Stroll,Williams,0,0.0
999,2018,20,6,0.0,1,,Sebastian Vettel,Ferrari,25,1.0
999,2018,845,3,0.0,12,,Sergey Sirotkin,Williams,0,1.0
999,2018,817,9,0.0,20,,Daniel Ricciardo,Red Bull,0,0.0
1000,2018,1,131,25.0,1,1.0,Lewis Hamilton,Mercedes,25,1.0
1000,2018,20,6,18.0,4,2.0,Sebastian Vettel,Ferrari,12,1.0
1000,2018,8,6,15.0,3,3.0,Kimi Räikkönen,Ferrari,15,0.0
1000,2018,817,9,12.0,12,4.0,Daniel Ricciardo,Red Bull,0,0.0
1000,2018,822,131,10.0,2,5.0,Valtteri Bottas,Mercedes,18,0.0
1000,2018,842,5,8.0,6,6.0,Pierre Gasly,Toro Rosso,8,1.0
1000,2018,825,210,6.0,9,7.0,Kevin Magnussen,Haas F1 Team,2,1.0
1000,2018,4,1,4.0,11,8.0,Fernando Alonso,McLaren,0,0.0
1000,2018,832,4,2.0,5,9.0,Carlos Sainz,Renault,10,1.0
1000,2018,154,210,1.0,10,10.0,Romain Grosjean,Haas F1 Team,1,0.0
1000,2018,843,5,0.0,8,11.0,Brendon Hartley,Toro Rosso,4,0.0
1000,2018,807,4,0.0,13,12.0,Nico Hülkenberg,Renault,0,0.0
1000,2018,839,10,0.0,18,13.0,Esteban Ocon,Force India,0,1.0
1000,2018,815,10,0.0,19,14.0,Sergio Pérez,Force India,0,0.0
1000,2018,828,15,0.0,14,15.0,Marcus Ericsson,Sauber,0,0.0
1000,2018,845,3,0.0,20,16.0,Sergey Sirotkin,Williams,0,1.0
1000,2018,840,3,0.0,15,17.0,Lance Stroll,Williams,0,0.0
1000,2018,838,1,0.0,16,,Stoffel Vandoorne,McLaren,0,1.0
1000,2018,830,9,0.0,7,,Max Verstappen,Red Bull,6,1.0
1000,2018,844,15,0.0,17,,Charles Leclerc,Sauber,0,1.0
1001,2018,20,6,25.0,2,1.0,Sebastian Vettel,Ferrari,18,1.0
1001,2018,1,131,18.0,1,2.0,Lewis Hamilton,Mercedes,25,1.0
1001,2018,830,9,15.0,7,3.0,Max Verstappen,Red Bull,6,1.0
1001,2018,822,131,12.0,19,4.0,Valtteri Bottas,Mercedes,0,0.0
1001,2018,815,10,10.0,4,5.0,Sergio Pérez,Force India,12,1.0
1001,2018,839,10,8.0,3,6.0,Esteban Ocon,Force India,15,0.0
1001,2018,154,210,6.0,5,7.0,Romain Grosjean,Haas F1 Team,10,1.0
1001,2018,825,210,4.0,9,8.0,Kevin Magnussen,Haas F1 Team,2,0.0
1001,2018,842,5,2.0,10,9.0,Pierre Gasly,Toro Rosso,1,1.0
1001,2018,828,15,1.0,13,10.0,Marcus Ericsson,Sauber,0,0.0
1001,2018,832,4,0.0,14,11.0,Carlos Sainz,Renault,0,1.0
1001,2018,845,3,0.0,16,12.0,Sergey Sirotkin,Williams,0,1.0
1001,2018,840,3,0.0,17,13.0,Lance Stroll,Williams,0,0.0
1001,2018,843,5,0.0,11,14.0,Brendon Hartley,Toro Rosso,0,0.0
1001,2018,838,1,0.0,18,15.0,Stoffel Vandoorne,McLaren,0,1.0
1001,2018,817,9,0.0,8,,Daniel Ricciardo,Red Bull,4,0.0
1001,2018,8,6,0.0,6,,Kimi Räikkönen,Ferrari,8,0.0
1001,2018,844,15,0.0,12,,Charles Leclerc,Sauber,0,1.0
1001,2018,4,1,0.0,15,,Fernando Alonso,McLaren,0,0.0
1001,2018,807,4,0.0,20,,Nico Hülkenberg,Renault,0,0.0
1002,2018,1,131,25.0,3,1.0,Lewis Hamilton,Mercedes,15,1.0
1002,2018,8,6,18.0,1,2.0,Kimi Räikkönen,Ferrari,25,1.0
1002,2018,822,131,15.0,4,3.0,Valtteri Bottas,Mercedes,12,0.0
1002,2018,20,6,12.0,2,4.0,Sebastian Vettel,Ferrari,18,0.0
1002,2018,830,9,10.0,5,5.0,Max Verstappen,Red Bull,10,1.0
1002,2018,839,10,8.0,8,6.0,Esteban Ocon,Force India,4,1.0
1002,2018,815,10,6.0,14,7.0,Sergio Pérez,Force India,0,0.0
1002,2018,832,4,4.0,7,8.0,Carlos Sainz,Renault,6,1.0
1002,2018,840,3,2.0,10,9.0,Lance Stroll,Williams,1,1.0
1002,2018,845,3,1.0,12,10.0,Sergey Sirotkin,Williams,0,0.0
1002,2018,844,15,0.0,15,11.0,Charles Leclerc,Sauber,0,1.0
1002,2018,838,1,0.0,17,12.0,Stoffel Vandoorne,McLaren,0,1.0
1002,2018,807,4,0.0,20,13.0,Nico Hülkenberg,Renault,0,0.0
1002,2018,842,5,0.0,9,14.0,Pierre Gasly,Toro Rosso,2,0.0
1002,2018,828,15,0.0,18,15.0,Marcus Ericsson,Sauber,0,0.0
1002,2018,825,210,0.0,11,16.0,Kevin Magnussen,Haas F1 Team,0,1.0
1002,2018,817,9,0.0,19,,Daniel Ricciardo,Red Bull,0,0.0
1002,2018,4,1,0.0,13,,Fernando Alonso,McLaren,0,0.0
